name,title,level,facing,categories,description,detail,remediation,metadata,cache_key
multiple_permissive_policies,Multiple Permissive Policies,WARN,EXTERNAL,"[""PERFORMANCE""]",Detects if multiple permissive row level security policies are present on a table for the same `role` and `action` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query.,"Table `public.user_favorites` has multiple permissive policies for role `dashboard_user` for action `SELECT`. Policies include `{""Admins can view all favorites"",""Users can view own favorites""}`",https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies,"{""name"":""user_favorites"",""type"":""table"",""schema"":""public""}",multiple_permissive_policies_public_user_favorites_dashboard_user_SELECT
multiple_permissive_policies,Multiple Permissive Policies,WARN,EXTERNAL,"[""PERFORMANCE""]",Detects if multiple permissive row level security policies are present on a table for the same `role` and `action` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query.,"Table `public.user_sessions` has multiple permissive policies for role `anon` for action `DELETE`. Policies include `{""Service role can manage sessions"",""Service role full access"",""Users can delete own sessions""}`",https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies,"{""name"":""user_sessions"",""type"":""table"",""schema"":""public""}",multiple_permissive_policies_public_user_sessions_anon_DELETE
multiple_permissive_policies,Multiple Permissive Policies,WARN,EXTERNAL,"[""PERFORMANCE""]",Detects if multiple permissive row level security policies are present on a table for the same `role` and `action` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query.,"Table `public.user_sessions` has multiple permissive policies for role `anon` for action `INSERT`. Policies include `{""Service role can manage sessions"",""Service role full access""}`",https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies,"{""name"":""user_sessions"",""type"":""table"",""schema"":""public""}",multiple_permissive_policies_public_user_sessions_anon_INSERT
multiple_permissive_policies,Multiple Permissive Policies,WARN,EXTERNAL,"[""PERFORMANCE""]",Detects if multiple permissive row level security policies are present on a table for the same `role` and `action` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query.,"Table `public.user_sessions` has multiple permissive policies for role `anon` for action `SELECT`. Policies include `{""Service role can manage sessions"",""Service role full access"",""Users can view own sessions""}`",https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies,"{""name"":""user_sessions"",""type"":""table"",""schema"":""public""}",multiple_permissive_policies_public_user_sessions_anon_SELECT
multiple_permissive_policies,Multiple Permissive Policies,WARN,EXTERNAL,"[""PERFORMANCE""]",Detects if multiple permissive row level security policies are present on a table for the same `role` and `action` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query.,"Table `public.user_sessions` has multiple permissive policies for role `anon` for action `UPDATE`. Policies include `{""Service role can manage sessions"",""Service role full access""}`",https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies,"{""name"":""user_sessions"",""type"":""table"",""schema"":""public""}",multiple_permissive_policies_public_user_sessions_anon_UPDATE
multiple_permissive_policies,Multiple Permissive Policies,WARN,EXTERNAL,"[""PERFORMANCE""]",Detects if multiple permissive row level security policies are present on a table for the same `role` and `action` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query.,"Table `public.user_sessions` has multiple permissive policies for role `authenticated` for action `DELETE`. Policies include `{""Service role can manage sessions"",""Service role full access"",""Users can delete own sessions""}`",https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies,"{""name"":""user_sessions"",""type"":""table"",""schema"":""public""}",multiple_permissive_policies_public_user_sessions_authenticated_DELETE
multiple_permissive_policies,Multiple Permissive Policies,WARN,EXTERNAL,"[""PERFORMANCE""]",Detects if multiple permissive row level security policies are present on a table for the same `role` and `action` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query.,"Table `public.user_sessions` has multiple permissive policies for role `authenticated` for action `INSERT`. Policies include `{""Service role can manage sessions"",""Service role full access""}`",https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies,"{""name"":""user_sessions"",""type"":""table"",""schema"":""public""}",multiple_permissive_policies_public_user_sessions_authenticated_INSERT
multiple_permissive_policies,Multiple Permissive Policies,WARN,EXTERNAL,"[""PERFORMANCE""]",Detects if multiple permissive row level security policies are present on a table for the same `role` and `action` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query.,"Table `public.user_sessions` has multiple permissive policies for role `authenticated` for action `SELECT`. Policies include `{""Service role can manage sessions"",""Service role full access"",""Users can view own sessions""}`",https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies,"{""name"":""user_sessions"",""type"":""table"",""schema"":""public""}",multiple_permissive_policies_public_user_sessions_authenticated_SELECT
multiple_permissive_policies,Multiple Permissive Policies,WARN,EXTERNAL,"[""PERFORMANCE""]",Detects if multiple permissive row level security policies are present on a table for the same `role` and `action` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query.,"Table `public.user_sessions` has multiple permissive policies for role `authenticated` for action `UPDATE`. Policies include `{""Service role can manage sessions"",""Service role full access""}`",https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies,"{""name"":""user_sessions"",""type"":""table"",""schema"":""public""}",multiple_permissive_policies_public_user_sessions_authenticated_UPDATE
multiple_permissive_policies,Multiple Permissive Policies,WARN,EXTERNAL,"[""PERFORMANCE""]",Detects if multiple permissive row level security policies are present on a table for the same `role` and `action` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query.,"Table `public.user_sessions` has multiple permissive policies for role `authenticator` for action `DELETE`. Policies include `{""Service role can manage sessions"",""Service role full access"",""Users can delete own sessions""}`",https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies,"{""name"":""user_sessions"",""type"":""table"",""schema"":""public""}",multiple_permissive_policies_public_user_sessions_authenticator_DELETE
multiple_permissive_policies,Multiple Permissive Policies,WARN,EXTERNAL,"[""PERFORMANCE""]",Detects if multiple permissive row level security policies are present on a table for the same `role` and `action` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query.,"Table `public.user_sessions` has multiple permissive policies for role `authenticator` for action `INSERT`. Policies include `{""Service role can manage sessions"",""Service role full access""}`",https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies,"{""name"":""user_sessions"",""type"":""table"",""schema"":""public""}",multiple_permissive_policies_public_user_sessions_authenticator_INSERT
multiple_permissive_policies,Multiple Permissive Policies,WARN,EXTERNAL,"[""PERFORMANCE""]",Detects if multiple permissive row level security policies are present on a table for the same `role` and `action` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query.,"Table `public.user_sessions` has multiple permissive policies for role `authenticator` for action `SELECT`. Policies include `{""Service role can manage sessions"",""Service role full access"",""Users can view own sessions""}`",https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies,"{""name"":""user_sessions"",""type"":""table"",""schema"":""public""}",multiple_permissive_policies_public_user_sessions_authenticator_SELECT
multiple_permissive_policies,Multiple Permissive Policies,WARN,EXTERNAL,"[""PERFORMANCE""]",Detects if multiple permissive row level security policies are present on a table for the same `role` and `action` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query.,"Table `public.user_sessions` has multiple permissive policies for role `authenticator` for action `UPDATE`. Policies include `{""Service role can manage sessions"",""Service role full access""}`",https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies,"{""name"":""user_sessions"",""type"":""table"",""schema"":""public""}",multiple_permissive_policies_public_user_sessions_authenticator_UPDATE
multiple_permissive_policies,Multiple Permissive Policies,WARN,EXTERNAL,"[""PERFORMANCE""]",Detects if multiple permissive row level security policies are present on a table for the same `role` and `action` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query.,"Table `public.user_sessions` has multiple permissive policies for role `dashboard_user` for action `DELETE`. Policies include `{""Service role can manage sessions"",""Service role full access"",""Users can delete own sessions""}`",https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies,"{""name"":""user_sessions"",""type"":""table"",""schema"":""public""}",multiple_permissive_policies_public_user_sessions_dashboard_user_DELETE
multiple_permissive_policies,Multiple Permissive Policies,WARN,EXTERNAL,"[""PERFORMANCE""]",Detects if multiple permissive row level security policies are present on a table for the same `role` and `action` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query.,"Table `public.user_sessions` has multiple permissive policies for role `dashboard_user` for action `INSERT`. Policies include `{""Service role can manage sessions"",""Service role full access""}`",https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies,"{""name"":""user_sessions"",""type"":""table"",""schema"":""public""}",multiple_permissive_policies_public_user_sessions_dashboard_user_INSERT
multiple_permissive_policies,Multiple Permissive Policies,WARN,EXTERNAL,"[""PERFORMANCE""]",Detects if multiple permissive row level security policies are present on a table for the same `role` and `action` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query.,"Table `public.user_sessions` has multiple permissive policies for role `dashboard_user` for action `SELECT`. Policies include `{""Service role can manage sessions"",""Service role full access"",""Users can view own sessions""}`",https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies,"{""name"":""user_sessions"",""type"":""table"",""schema"":""public""}",multiple_permissive_policies_public_user_sessions_dashboard_user_SELECT
multiple_permissive_policies,Multiple Permissive Policies,WARN,EXTERNAL,"[""PERFORMANCE""]",Detects if multiple permissive row level security policies are present on a table for the same `role` and `action` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query.,"Table `public.user_sessions` has multiple permissive policies for role `dashboard_user` for action `UPDATE`. Policies include `{""Service role can manage sessions"",""Service role full access""}`",https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies,"{""name"":""user_sessions"",""type"":""table"",""schema"":""public""}",multiple_permissive_policies_public_user_sessions_dashboard_user_UPDATE
multiple_permissive_policies,Multiple Permissive Policies,WARN,EXTERNAL,"[""PERFORMANCE""]",Detects if multiple permissive row level security policies are present on a table for the same `role` and `action` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query.,"Table `public.users` has multiple permissive policies for role `anon` for action `SELECT`. Policies include `{users_select_admin,users_select_own}`",https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies,"{""name"":""users"",""type"":""table"",""schema"":""public""}",multiple_permissive_policies_public_users_anon_SELECT
multiple_permissive_policies,Multiple Permissive Policies,WARN,EXTERNAL,"[""PERFORMANCE""]",Detects if multiple permissive row level security policies are present on a table for the same `role` and `action` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query.,"Table `public.users` has multiple permissive policies for role `anon` for action `UPDATE`. Policies include `{users_update_own,users_update_super_admin}`",https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies,"{""name"":""users"",""type"":""table"",""schema"":""public""}",multiple_permissive_policies_public_users_anon_UPDATE
multiple_permissive_policies,Multiple Permissive Policies,WARN,EXTERNAL,"[""PERFORMANCE""]",Detects if multiple permissive row level security policies are present on a table for the same `role` and `action` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query.,"Table `public.users` has multiple permissive policies for role `authenticated` for action `SELECT`. Policies include `{users_select_admin,users_select_own}`",https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies,"{""name"":""users"",""type"":""table"",""schema"":""public""}",multiple_permissive_policies_public_users_authenticated_SELECT
multiple_permissive_policies,Multiple Permissive Policies,WARN,EXTERNAL,"[""PERFORMANCE""]",Detects if multiple permissive row level security policies are present on a table for the same `role` and `action` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query.,"Table `public.users` has multiple permissive policies for role `authenticated` for action `UPDATE`. Policies include `{users_update_own,users_update_super_admin}`",https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies,"{""name"":""users"",""type"":""table"",""schema"":""public""}",multiple_permissive_policies_public_users_authenticated_UPDATE
multiple_permissive_policies,Multiple Permissive Policies,WARN,EXTERNAL,"[""PERFORMANCE""]",Detects if multiple permissive row level security policies are present on a table for the same `role` and `action` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query.,"Table `public.users` has multiple permissive policies for role `authenticator` for action `SELECT`. Policies include `{users_select_admin,users_select_own}`",https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies,"{""name"":""users"",""type"":""table"",""schema"":""public""}",multiple_permissive_policies_public_users_authenticator_SELECT
multiple_permissive_policies,Multiple Permissive Policies,WARN,EXTERNAL,"[""PERFORMANCE""]",Detects if multiple permissive row level security policies are present on a table for the same `role` and `action` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query.,"Table `public.users` has multiple permissive policies for role `authenticator` for action `UPDATE`. Policies include `{users_update_own,users_update_super_admin}`",https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies,"{""name"":""users"",""type"":""table"",""schema"":""public""}",multiple_permissive_policies_public_users_authenticator_UPDATE
multiple_permissive_policies,Multiple Permissive Policies,WARN,EXTERNAL,"[""PERFORMANCE""]",Detects if multiple permissive row level security policies are present on a table for the same `role` and `action` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query.,"Table `public.users` has multiple permissive policies for role `dashboard_user` for action `SELECT`. Policies include `{users_select_admin,users_select_own}`",https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies,"{""name"":""users"",""type"":""table"",""schema"":""public""}",multiple_permissive_policies_public_users_dashboard_user_SELECT
multiple_permissive_policies,Multiple Permissive Policies,WARN,EXTERNAL,"[""PERFORMANCE""]",Detects if multiple permissive row level security policies are present on a table for the same `role` and `action` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query.,"Table `public.users` has multiple permissive policies for role `dashboard_user` for action `UPDATE`. Policies include `{users_update_own,users_update_super_admin}`",https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies,"{""name"":""users"",""type"":""table"",""schema"":""public""}",multiple_permissive_policies_public_users_dashboard_user_UPDATE
duplicate_index,Duplicate Index,WARN,EXTERNAL,"[""PERFORMANCE""]",Detects cases where two ore more identical indexes exist.,"Table `public.downloads` has identical indexes {idx_downloads_design,idx_downloads_design_id}. Drop all except one of them",https://supabase.com/docs/guides/database/database-linter?lint=0009_duplicate_index,"{""name"":""downloads"",""type"":""table"",""schema"":""public"",""indexes"":[""idx_downloads_design"",""idx_downloads_design_id""]}","duplicate_index_public_downloads_{idx_downloads_design,idx_downloads_design_id}"
